age,weight,height,sex,goal,activity,recommended_diet,initial_weight,final_weight,duration_days,waist_before,waist_after,hips_before,hips_after,chest_before,chest_after,food_likes,food_dislikes,diet_type_used,satisfaction_level,success,estimated_lean_mass,calories_deficit,macro_protein,macro_fat,macro_carbs,food_intolerance
49,106.9,170,мъж,качване,ниска,балансиран,114.1,106.9,45,83,79,119,116,105,96,"зеленчуци, сладко, плодове","картофи, пилешко",балансиран,1,False,85.5,2389,144,59,212,
50,101.0,167,мъж,отслабване,висока,кето,93.0,101.0,129,71,63,120,116,94,92,"хляб, сладки, бобови","яйца, риба",кето,10,Да,55.4,1712,134,59,254,
54,84.0,161,мъж,поддържане,средна,балансиран,70.0,84.0,100,108,100,95,94,113,111,"мляко, плодове, сладки","плодове, хляб",балансиран,9,Не,63.3,1438,159,63,298,
41,93.6,153,мъж,качване,висока,високопротеинов,101.2,93.6,75,94,87,105,102,89,84,"тестени изделия, плодове, яйца","сладко, картофи",високопротеинов,3,False,74.9,2253,91,80,198,
23,85.3,190,жена,поддържане,ниска,растителен,84.6,85.3,36,101,99,102,92,95,94,"пилешко, яйца, плодове","картофи, плодове",растителен,4,True,68.2,2077,96,86,205,
39,79.4,178,мъж,отслабване,висока,нисковъглехидратен,83.3,79.4,57,70,65,103,93,85,81,"картофи, пилешко, зеленчуци","сладко, пилешко",нисковъглехидратен,9,True,63.5,1854,96,58,180,
48,114.6,174,жена,качване,средна,растителен,119.3,114.6,75,85,82,120,115,85,75,"риба, зеленчуци, плодове","тестени изделия, яйца",растителен,7,False,91.7,2081,111,98,265,
29,99.0,194,мъж,качване,ниска,вегетариански,85.0,99.0,41,96,91,111,108,108,99,"плодове, мляко, риба","бобови, зеленчуци",вегетариански,4,Не,62.0,2302,139,89,172,фъстъци
29,108.0,156,жена,отслабване,висока,нисковъглехидратен,104.0,108.0,91,82,73,106,102,102,98,"сладки, риба, яйца","сладки, мляко",нисковъглехидратен,5,Да,61.3,1464,91,65,197,глутен
53,74.0,191,мъж,поддържане,ниска,вегетариански,72.0,74.0,147,98,89,104,103,111,104,"хляб, риба, зеленчуци","пилешко, риба",вегетариански,1,Да,65.6,2023,145,75,152,
47,96.0,150,мъж,качване,средна,вегетариански,91.0,96.0,159,76,66,99,89,112,103,"зеленчуци, яйца, мляко","яйца, пилешко",вегетариански,1,Да,68.2,2029,110,43,161,фъстъци
53,52.0,181,жена,поддържане,висока,вегетариански,43.0,52.0,156,105,98,97,97,80,78,"плодове, бобови, хляб","мляко, риба",вегетариански,3,Не,67.7,1901,83,47,295,фъстъци
63,57.7,188,жена,отслабване,висока,балансиран,56.0,57.7,73,88,81,98,94,115,106,"яйца, плодове, картофи","плодове, зеленчуци",балансиран,5,False,46.2,2345,113,73,291,
29,93.0,150,жена,поддържане,висока,високопротеинов,90.0,93.0,131,98,90,111,101,85,84,"яйца, сладки, зеленчуци","риба, яйца",високопротеинов,4,Не,50.0,2227,95,54,208,лактоза
26,120.1,157,жена,отслабване,висока,растителен,117.7,120.1,102,71,64,98,95,93,86,"тестени изделия, картофи, яйца","плодове, пилешко",растителен,7,False,96.1,2423,110,58,282,
64,77.3,158,мъж,качване,средна,нисковъглехидратен,73.2,77.3,104,76,72,119,117,80,71,"зеленчуци, ориз, риба","плодове, картофи",нисковъглехидратен,2,True,61.8,2318,142,51,166,
33,78.0,196,мъж,качване,висока,вегетариански,68.0,78.0,137,82,72,118,113,94,93,"хляб, зеленчуци, пилешко","зеленчуци, сладки",вегетариански,4,Да,56.8,2392,86,67,137,глутен
44,119.8,179,мъж,качване,ниска,високопротеинов,111.9,119.8,46,74,69,94,89,120,117,"пилешко, плодове, картофи","зеленчуци, ориз",високопротеинов,7,True,95.8,2195,110,87,299,
38,107.0,172,мъж,поддържане,висока,кето,94.0,107.0,100,73,72,101,96,108,101,"бобови, риба, зеленчуци","бобови, плодове",кето,6,Да,49.7,2337,91,45,200,
62,108.0,191,жена,качване,ниска,нисковъглехидратен,105.0,108.0,53,77,70,110,105,85,77,"сладки, яйца, зеленчуци","бобови, сладки",нисковъглехидратен,6,Да,49.1,1696,102,89,282,лактоза
19,106.5,185,жена,поддържане,средна,растителен,113.8,106.5,112,103,99,100,91,85,76,"картофи, сладко, тестени изделия","яйца, сладко",растителен,7,False,85.2,2453,112,98,286,
38,106.6,160,жена,поддържане,средна,балансиран,112.7,106.6,109,70,68,104,102,108,106,"ориз, риба, сладко","плодове, пилешко",балансиран,7,False,85.3,1717,143,97,260,
27,92.6,194,мъж,качване,средна,високопротеинов,95.2,92.6,106,93,89,113,109,91,81,"яйца, сирене, картофи","пилешко, картофи",високопротеинов,6,False,74.1,2210,143,62,292,
20,73.3,168,жена,поддържане,средна,балансиран,79.6,73.3,108,104,96,114,110,93,90,"тестени изделия, плодове, ориз","тестени изделия, плодове",балансиран,10,False,58.6,2217,130,68,206,
63,71.1,178,мъж,отслабване,ниска,растителен,65.5,71.1,82,90,81,102,94,80,73,"сладко, плодове, картофи","плодове, сладко",растителен,8,False,56.9,2174,138,50,157,
38,90.0,151,жена,поддържане,средна,балансиран,75.0,90.0,88,92,84,120,114,107,105,"сладки, риба, бобови","плодове, зеленчуци",балансиран,5,Да,54.5,1715,129,60,192,лактоза
32,91.0,183,мъж,поддържане,средна,високопротеинов,81.0,91.0,113,101,92,111,103,115,108,"мляко, плодове, бобови","яйца, плодове",високопротеинов,4,Не,54.3,1990,86,49,190,глутен
29,71.0,162,мъж,поддържане,висока,кето,56.0,71.0,151,72,62,94,87,89,79,"мляко, хляб, зеленчуци","сладки, пилешко",кето,6,Да,50.2,2079,125,44,138,фъстъци
65,100.1,152,мъж,поддържане,средна,високопротеинов,109.2,100.1,47,81,76,116,113,103,96,"риба, картофи, пилешко","сирене, пилешко",високопротеинов,9,False,80.1,2415,110,93,248,
44,90.0,167,жена,качване,висока,растителен,89.4,90.0,59,79,74,115,113,82,78,"зеленчуци, сирене, плодове","риба, пилешко",растителен,4,True,72.0,1898,108,80,182,
25,105.0,192,мъж,отслабване,ниска,вегетариански,105.0,105.0,121,85,76,100,100,91,87,"пилешко, яйца, хляб","сладки, риба",вегетариански,8,Не,57.8,1623,137,72,156,лактоза
62,76.0,163,жена,качване,висока,кето,61.0,76.0,45,78,70,96,88,100,90,"мляко, сладки, яйца","яйца, мляко",кето,6,Не,60.3,1793,111,57,242,фъстъци
32,117.3,191,мъж,поддържане,ниска,нисковъглехидратен,112.4,117.3,42,95,91,103,95,95,92,"ориз, картофи, плодове","плодове, картофи",нисковъглехидратен,4,True,93.8,1906,132,73,261,
56,103.0,159,мъж,поддържане,средна,вегетариански,91.0,103.0,90,98,88,95,92,116,111,"пилешко, плодове, сладки","риба, пилешко",вегетариански,7,Не,52.5,2490,109,64,274,глутен
65,86.1,175,жена,отслабване,висока,растителен,83.9,86.1,101,84,78,108,101,90,81,"зеленчуци, сладко, тестени изделия","зеленчуци, сладко",растителен,7,False,68.9,2396,115,60,174,
55,50.0,164,мъж,отслабване,висока,кето,49.0,50.0,88,74,74,117,112,84,76,"зеленчуци, плодове, хляб","мляко, зеленчуци",кето,10,Не,51.1,2368,132,52,124,глутен
57,78.1,183,мъж,поддържане,висока,високопротеинов,72.5,78.1,106,94,86,110,106,113,106,"плодове, сирене, тестени изделия","сладко, тестени изделия",високопротеинов,2,True,62.5,2382,92,84,189,
35,53.0,199,мъж,поддържане,средна,кето,43.0,53.0,45,86,82,95,88,84,77,"зеленчуци, сладки, риба","мляко, риба",кето,7,Да,60.3,1617,136,85,166,глутен
48,75.8,164,жена,отслабване,висока,растителен,71.3,75.8,83,70,61,110,104,86,85,"риба, тестени изделия, ориз","плодове, сладко",растителен,3,False,60.6,1639,94,76,154,
53,85.8,194,жена,качване,висока,нисковъглехидратен,90.1,85.8,116,78,71,108,105,105,103,"пилешко, ориз, тестени изделия","сладко, тестени изделия",нисковъглехидратен,2,False,68.6,1750,115,50,159,
32,82.0,174,жена,качване,ниска,вегетариански,72.0,82.0,154,108,100,92,90,92,84,"мляко, пилешко, бобови","зеленчуци, плодове",вегетариански,7,Да,45.5,2120,125,80,177,фъстъци
33,103.2,182,мъж,отслабване,средна,нисковъглехидратен,96.0,103.2,91,91,82,90,81,88,86,"ориз, риба, пилешко","сладко, зеленчуци",нисковъглехидратен,4,False,82.6,2181,116,78,252,
