age,weight,height,sex,goal,activity,recommended_diet,initial_weight,final_weight,duration_days,waist_before,waist_after,hips_before,hips_after,chest_before,chest_after,food_likes,food_dislikes,diet_type_used,satisfaction_level,success,estimated_lean_mass,calories_deficit,macro_protein,macro_fat,macro_carbs,food_intolerance
43,63.0,157,мъж,качване,висока,балансиран,49.0,63.0,167,79,70,97,96,82,80,"мляко, пилешко, зеленчуци","пилешко, зеленчуци",балансиран,3,Да,67.6,1599,138,79,143,глутен
24,81.0,157,мъж,качване,висока,високопротеинов,74.0,81.0,46,82,76,100,90,105,100,"риба, яйца, мляко","зеленчуци, пилешко",високопротеинов,2,Да,51.8,2250,101,84,194,глутен
46,109.0,165,мъж,качване,ниска,вегетариански,105.0,109.0,55,110,101,102,100,81,74,"риба, пилешко, мляко","яйца, риба",вегетариански,8,Да,50.2,1954,146,68,205,фъстъци
29,94.0,189,мъж,отслабване,висока,кето,89.0,94.0,157,109,108,110,106,102,96,"пилешко, зеленчуци, риба","риба, бобови",кето,9,Да,56.6,1826,115,43,149,фъстъци
27,104.0,193,мъж,поддържане,средна,балансиран,99.0,104.0,70,72,72,110,105,98,95,"сладки, плодове, яйца","мляко, пилешко",балансиран,9,Да,49.0,1459,142,72,129,лактоза
33,78.0,196,мъж,качване,висока,вегетариански,68.0,78.0,137,82,72,118,113,94,93,"хляб, зеленчуци, пилешко","зеленчуци, сладки",вегетариански,4,Да,56.8,2392,86,67,137,глутен
57,61.0,179,мъж,поддържане,средна,балансиран,57.0,61.0,147,82,72,101,97,92,87,"яйца, пилешко, хляб","пилешко, плодове",балансиран,8,Не,55.5,2103,108,58,254,глутен
58,107.0,189,мъж,отслабване,висока,високопротеинов,100.0,107.0,52,96,88,105,102,117,110,"мляко, плодове, пилешко","сладки, зеленчуци",високопротеинов,7,Да,67.3,1705,153,40,206,глутен
20,96.0,180,мъж,качване,ниска,нисковъглехидратен,83.0,96.0,165,95,88,115,114,108,101,"зеленчуци, риба, плодове","пилешко, сладки",нисковъглехидратен,6,Не,51.0,1585,82,70,271,глутен
28,79.0,195,жена,качване,висока,кето,79.0,79.0,146,99,97,117,111,91,86,"мляко, пилешко, сладки","риба, сладки",кето,1,Не,55.6,1952,158,74,247,фъстъци
61,89.0,155,мъж,поддържане,висока,нисковъглехидратен,88.0,89.0,161,93,93,93,87,103,96,"пилешко, хляб, яйца","яйца, риба",нисковъглехидратен,6,Да,58.5,2379,154,84,153,глутен
38,107.0,172,мъж,поддържане,висока,кето,94.0,107.0,100,73,72,101,96,108,101,"бобови, риба, зеленчуци","бобови, плодове",кето,6,Да,49.7,2337,91,45,200,
36,56.0,154,мъж,отслабване,средна,високопротеинов,53.0,56.0,67,101,99,117,114,113,103,"пилешко, плодове, зеленчуци","бобови, яйца",високопротеинов,7,Не,63.4,1443,117,52,116,
32,91.0,183,мъж,поддържане,средна,високопротеинов,81.0,91.0,113,101,92,111,103,115,108,"мляко, плодове, бобови","яйца, плодове",високопротеинов,4,Не,54.3,1990,86,49,190,глутен
47,89.0,160,жена,отслабване,висока,високопротеинов,80.0,89.0,76,81,71,115,113,90,87,"риба, пилешко, яйца","яйца, мляко",високопротеинов,3,Да,59.1,1471,120,62,137,фъстъци
46,60.0,184,жена,качване,средна,вегетариански,57.0,60.0,36,95,88,114,112,109,104,"яйца, пилешко, хляб","бобови, хляб",вегетариански,5,Да,65.0,2305,123,84,128,фъстъци
20,93.0,158,жена,качване,ниска,нисковъглехидратен,84.0,93.0,36,95,86,116,113,108,103,"риба, хляб, пилешко","зеленчуци, бобови",нисковъглехидратен,1,Да,58.5,2312,91,72,200,фъстъци
49,88.0,170,мъж,качване,висока,вегетариански,87.0,88.0,122,95,93,112,106,103,97,"хляб, пилешко, яйца","хляб, бобови",вегетариански,9,Да,50.4,2309,133,68,173,фъстъци
64,96.0,177,мъж,поддържане,ниска,нисковъглехидратен,94.0,96.0,66,83,79,105,97,101,100,"сладки, риба, пилешко","сладки, плодове",нисковъглехидратен,9,Не,62.8,1680,105,51,197,
53,52.0,181,жена,поддържане,висока,вегетариански,43.0,52.0,156,105,98,97,97,80,78,"плодове, бобови, хляб","мляко, риба",вегетариански,3,Не,67.7,1901,83,47,295,фъстъци
49,88.0,154,жена,качване,средна,нисковъглехидратен,73.0,88.0,174,97,93,110,100,110,109,"хляб, пилешко, сладки","плодове, яйца",нисковъглехидратен,6,Не,67.0,1677,125,50,113,лактоза
41,90.0,176,жена,поддържане,ниска,високопротеинов,81.0,90.0,104,103,93,119,118,112,109,"яйца, риба, плодове","яйца, хляб",високопротеинов,5,Не,47.4,2120,98,40,135,фъстъци
41,81.0,199,жена,поддържане,средна,нисковъглехидратен,76.0,81.0,56,83,81,106,103,92,84,"бобови, риба, зеленчуци","мляко, риба",нисковъглехидратен,1,Не,53.7,2142,97,68,252,лактоза
29,69.0,195,жена,отслабване,висока,балансиран,66.0,69.0,86,78,76,112,109,99,97,"зеленчуци, яйца, пилешко","сладки, риба",балансиран,8,Не,46.1,1620,84,90,268,лактоза
48,108.0,157,мъж,поддържане,ниска,нисковъглехидратен,106.0,108.0,107,70,69,115,114,118,115,"зеленчуци, яйца, хляб","хляб, пилешко",нисковъглехидратен,5,Не,53.8,2425,158,55,229,лактоза
24,98.0,187,мъж,отслабване,висока,нисковъглехидратен,92.0,98.0,79,88,86,118,110,80,79,"зеленчуци, мляко, яйца","яйца, мляко",нисковъглехидратен,6,Не,55.6,2453,109,66,128,лактоза
25,57.0,179,жена,качване,ниска,вегетариански,42.0,57.0,122,88,80,113,113,85,80,"мляко, риба, зеленчуци","плодове, мляко",вегетариански,4,Не,52.3,2276,104,44,221,фъстъци
29,93.0,150,жена,поддържане,висока,високопротеинов,90.0,93.0,131,98,90,111,101,85,84,"яйца, сладки, зеленчуци","риба, яйца",високопротеинов,4,Не,50.0,2227,95,54,208,лактоза
35,95.0,198,жена,качване,висока,високопротеинов,87.0,95.0,132,92,85,111,102,105,98,"бобови, плодове, риба","мляко, риба",високопротеинов,8,Не,50.8,1675,83,46,288,лактоза
22,93.0,181,мъж,отслабване,ниска,вегетариански,81.0,93.0,113,79,75,109,100,86,85,"бобови, мляко, сладки","мляко, зеленчуци",вегетариански,8,Не,58.6,1436,84,67,130,фъстъци
46,104.0,170,жена,поддържане,средна,балансиран,90.0,104.0,39,72,70,107,97,99,97,"мляко, сладки, риба","плодове, сладки",балансиран,10,Не,61.5,2362,140,75,140,
43,81.0,166,мъж,качване,средна,балансиран,70.0,81.0,102,90,90,90,81,82,80,"хляб, бобови, сладки","пилешко, хляб",балансиран,7,Не,69.8,2243,124,43,269,
33,91.0,165,мъж,поддържане,висока,балансиран,89.0,91.0,46,89,88,100,98,81,73,"хляб, пилешко, зеленчуци","сладки, бобови",балансиран,8,Да,69.6,2173,153,64,182,фъстъци
49,94.0,156,мъж,качване,ниска,високопротеинов,84.0,94.0,157,102,92,100,98,119,115,"хляб, сладки, риба","мляко, риба",високопротеинов,5,Да,52.4,2223,108,79,290,глутен
63,56.0,187,мъж,качване,средна,нисковъглехидратен,48.0,56.0,47,106,98,105,99,93,88,"риба, плодове, мляко","плодове, сладки",нисковъглехидратен,7,Не,51.3,2455,138,82,295,фъстъци
19,95.0,190,мъж,качване,ниска,нисковъглехидратен,80.0,95.0,84,99,95,119,109,114,105,"сладки, пилешко, плодове","зеленчуци, хляб",нисковъглехидратен,4,Да,63.7,2014,135,66,181,
58,104.0,163,мъж,поддържане,средна,вегетариански,95.0,104.0,71,86,76,109,106,105,102,"риба, яйца, бобови","пилешко, зеленчуци",вегетариански,8,Не,55.6,1475,105,50,169,фъстъци
19,100.0,166,мъж,поддържане,висока,нисковъглехидратен,95.0,100.0,40,101,101,91,90,100,91,"плодове, риба, зеленчуци","хляб, риба",нисковъглехидратен,4,Да,59.3,2424,95,73,270,
49,65.0,155,жена,качване,ниска,вегетариански,55.0,65.0,114,107,101,115,112,107,104,"яйца, риба, мляко","зеленчуци, плодове",вегетариански,5,Да,57.3,2167,94,60,239,
48,65.0,193,жена,поддържане,ниска,високопротеинов,54.0,65.0,151,93,89,90,80,118,118,"пилешко, зеленчуци, яйца","бобови, сладки",високопротеинов,2,Да,66.4,2195,81,65,165,фъстъци
23,65.0,198,жена,поддържане,ниска,високопротеинов,60.0,65.0,142,110,105,118,108,106,106,"плодове, риба, сладки","мляко, бобови",високопротеинов,7,Да,65.6,1934,144,44,190,
56,102.0,196,жена,качване,висока,високопротеинов,92.0,102.0,146,71,71,110,100,91,81,"мляко, яйца, пилешко","сладки, зеленчуци",високопротеинов,10,Да,47.8,1911,146,85,296,фъстъци
56,76.0,193,мъж,поддържане,средна,вегетариански,61.0,76.0,64,86,84,111,102,100,96,"зеленчуци, риба, бобови","хляб, яйца",вегетариански,10,Да,45.5,1447,151,81,256,
